Slant cell length,Cell thickness,Cell angle,Vertical cell length,Poisson's ratio
20,2.8,85,45,0.03517724
20,3,85,45,0.03787331
20,3.2,85,45,0.03991882
20,3.4,85,45,0.04283359
4,2,85,50,0.03002648
4,2.2,85,50,0.03406651
4,2.4,85,50,0.0380594
4,2.6,85,50,0.04261442
4,2.8,85,50,0.04710731
4,3,85,50,0.05165595
4,3.2,85,50,0.0565638
4,3.4,85,50,0.06136547
6,2,85,50,0.03417803
6,2.2,85,50,0.03803396
6,2.4,85,50,0.04225643
6,2.6,85,50,0.04679809
6,2.8,85,50,0.05122771
6,3,85,50,0.05588329
6,3.2,85,50,0.06079625
6,3.4,85,50,0.06602151
8,2,85,50,0.03658334
8,2.2,85,50,0.04004715
8,2.4,85,50,0.04391527
8,2.6,85,50,0.04808496
8,2.8,85,50,0.0526625
8,3,85,50,0.05737324
8,3.2,85,50,0.06205214
8,3.4,85,50,0.0669927
10,2,85,50,0.03706059
10,2.2,85,50,0.0403676
10,2.4,85,50,0.04399123
10,2.6,85,50,0.04778292
10,2.8,85,50,0.05191871
10,3,85,50,0.05655382
10,3.2,85,50,0.06093719
10,3.4,85,50,0.06586517
12,2,85,50,0.03623276
12,2.2,85,50,0.03908057
12,2.4,85,50,0.04245712
12,2.6,85,50,0.0460685
12,2.8,85,50,0.04979253
12,3,85,50,0.05400814
12,3.2,85,50,0.05814897
12,3.4,85,50,0.06249449
14,2,85,50,0.03400369
14,2.2,85,50,0.03671222
14,2.4,85,50,0.0396428
14,2.6,85,50,0.04312187
14,2.8,85,50,0.04633382
14,3,85,50,0.05025195
14,3.2,85,50,0.05377599
14,3.4,85,50,0.05814126
16,2,85,50,0.03190641
16,2.2,85,50,0.03399844
16,2.4,85,50,0.03665064
16,2.6,85,50,0.03944698
16,2.8,85,50,0.04244785
16,3,85,50,0.04542047
16,3.2,85,50,0.04840119
16,3.4,85,50,0.0523025
18,2,85,50,0.02849223
18,2.2,85,50,0.03028204
18,2.4,85,50,0.03269614
18,2.6,85,50,0.0350696
18,2.8,85,50,0.03712468
18,3,85,50,0.03978081
18,3.2,85,50,0.04261877
18,3.4,85,50,0.04569366
20,2,85,50,0.02587433
20,2.2,85,50,0.02584052
20,2.4,85,50,0.02780619
20,2.6,85,50,0.02998589
20,2.8,85,50,0.03195532
20,3,85,50,0.0341253
20,3.2,85,50,0.03561289
20,3.4,85,50,0.03839968
4,2,85,55,0.02712718
4,2.2,85,55,0.03049502
4,2.4,85,55,0.03422334
4,2.6,85,55,0.03814471
4,2.8,85,55,0.04220513
4,3,85,55,0.04630238
4,3.2,85,55,0.05069505
4,3.4,85,55,0.05515013
6,2,85,55,0.0310511
6,2.2,85,55,0.03427762
6,2.4,85,55,0.03797089
6,2.6,85,55,0.04213956
6,2.8,85,55,0.04613415
6,3,85,55,0.05040216
6,3.2,85,55,0.054704
6,3.4,85,55,0.05922834
8,2,85,55,0.03305216
8,2.2,85,55,0.03617633
8,2.4,85,55,0.03957467
8,2.6,85,55,0.04350047
8,2.8,85,55,0.047552
8,3,85,55,0.05161157
8,3.2,85,55,0.05592619
8,3.4,85,55,0.06043283
10,2,85,55,0.03358038
10,2.2,85,55,0.03631287
10,2.4,85,55,0.03990389
10,2.6,85,55,0.04324957
10,2.8,85,55,0.04697846
10,3,85,55,0.05095071
10,3.2,85,55,0.05520753
10,3.4,85,55,0.05930554
12,2,85,55,0.03316612
12,2.2,85,55,0.03538146
12,2.4,85,55,0.03828509
12,2.6,85,55,0.04172063
12,2.8,85,55,0.04502846
12,3,85,55,0.04876684
12,3.2,85,55,0.05250793
12,3.4,85,55,0.05665044
14,2,85,55,0.03149666
14,2.2,85,55,0.033473
14,2.4,85,55,0.03633588
14,2.6,85,55,0.03932963
14,2.8,85,55,0.04220917
14,3,85,55,0.04528295
14,3.2,85,55,0.048733
14,3.4,85,55,0.05250024
16,2,85,55,0.02958748
16,2.2,85,55,0.03118927
16,2.4,85,55,0.03324706
16,2.6,85,55,0.03573106
16,2.8,85,55,0.03853201
16,3,85,55,0.04115169
16,3.2,85,55,0.04428531
16,3.4,85,55,0.04747808
18,2,85,55,0.02632165
18,2.2,85,55,0.0279955
18,2.4,85,55,0.02947749
18,2.6,85,55,0.03183925
18,2.8,85,55,0.03395912
18,3,85,55,0.03617987
18,3.2,85,55,0.0387016
18,3.4,85,55,0.04157542
20,2,85,55,0.02478081
20,2.2,85,55,0.02448367
20,2.4,85,55,0.02536479
20,2.6,85,55,0.02728289
20,2.8,85,55,0.02938046
20,3,85,55,0.03088404
20,3.2,85,55,0.03275725
20,3.4,85,55,0.03478086
4,2,85,60,0.02429048
4,2.2,85,60,0.02761332
4,2.4,85,60,0.03097648
4,2.6,85,60,0.03435054
4,2.8,85,60,0.0379498
4,3,85,60,0.04177556
4,3.2,85,60,0.04575917
4,3.4,85,60,0.04978563
6,2,85,60,0.02795801
6,2.2,85,60,0.03112631
6,2.4,85,60,0.03450247
6,2.6,85,60,0.03800944
6,2.8,85,60,0.04165239
6,3,85,60,0.04554351
6,3.2,85,60,0.04949712
6,3.4,85,60,0.05368746
8,2,85,60,0.03020061
8,2.2,85,60,0.03288761
8,2.4,85,60,0.03620915
8,2.6,85,60,0.03957701
8,2.8,85,60,0.04304256
8,3,85,60,0.0469162
8,3.2,85,60,0.05086299
8,3.4,85,60,0.05501484
10,2,85,60,0.03076757
10,2.2,85,60,0.03314879
10,2.4,85,60,0.03634837
10,2.6,85,60,0.03953301
10,2.8,85,60,0.04282067
10,3,85,60,0.0465273
10,3.2,85,60,0.05003255
10,3.4,85,60,0.05409812
12,2,85,60,0.03058144
12,2.2,85,60,0.03211044
12,2.4,85,60,0.03493364
12,2.6,85,60,0.03795914
12,2.8,85,60,0.04106975
12,3,85,60,0.04444995
12,3.2,85,60,0.0480632
12,3.4,85,60,0.05158787
14,2,85,60,0.02945983
14,2.2,85,60,0.03057187
14,2.4,85,60,0.03312827
14,2.6,85,60,0.03586727
14,2.8,85,60,0.03866809
14,3,85,60,0.04179629
14,3.2,85,60,0.04472407
14,3.4,85,60,0.04805379
16,2,85,60,0.02769553
16,2.2,85,60,0.02855055
16,2.4,85,60,0.0306326
16,2.6,85,60,0.03311919
16,2.8,85,60,0.03547122
16,3,85,60,0.03792268
16,3.2,85,60,0.04046913
16,3.4,85,60,0.04328115
18,2,85,60,0.02565629
18,2.2,85,60,0.02645108
18,2.4,85,60,0.02722149
18,2.6,85,60,0.02954779
18,2.8,85,60,0.03120957
18,3,85,60,0.03334766
18,3.2,85,60,0.03557874
18,3.4,85,60,0.0381219
20,2,85,60,0.0239358
20,2.2,85,60,0.02375539
20,2.4,85,60,0.02376567
20,2.6,85,60,0.02532994
20,2.8,85,60,0.02683007
20,3,85,60,0.02847964
20,3.2,85,60,0.03009018
20,3.4,85,60,0.03199637
4,2,85,65,0.02238654
4,2.2,85,65,0.02512999
4,2.4,85,65,0.02824212
4,2.6,85,65,0.03145829
4,2.8,85,65,0.03459888
4,3,85,65,0.03825531
4,3.2,85,65,0.04164957
4,3.4,85,65,0.04525934
6,2,85,65,0.02569328
6,2.2,85,65,0.02854146
6,2.4,85,65,0.03165798
6,2.6,85,65,0.03488085
6,2.8,85,65,0.03825287
6,3,85,65,0.04176666
6,3.2,85,65,0.04516215
6,3.4,85,65,0.04898108
8,2,85,65,0.02769497
8,2.2,85,65,0.03026584
8,2.4,85,65,0.03323268
8,2.6,85,65,0.03629589
8,2.8,85,65,0.03961202
8,3,85,65,0.04306659
8,3.2,85,65,0.0465336
8,3.4,85,65,0.05027771
10,2,85,65,0.02836578
10,2.2,85,65,0.03068597
10,2.4,85,65,0.03341693
10,2.6,85,65,0.03629395
10,2.8,85,65,0.03960607
10,3,85,65,0.04273422
10,3.2,85,65,0.04591359
10,3.4,85,65,0.04961984
12,2,85,65,0.02829022
12,2.2,85,65,0.02992038
12,2.4,85,65,0.03243437
12,2.6,85,65,0.03513721
12,2.8,85,65,0.03800911
12,3,85,65,0.04112665
12,3.2,85,65,0.04422208
12,3.4,85,65,0.04749608
14,2,85,65,0.02739256
14,2.2,85,65,0.0286905
14,2.4,85,65,0.03066017
14,2.6,85,65,0.03335982
14,2.8,85,65,0.03576259
14,3,85,65,0.03860934
14,3.2,85,65,0.04116845
14,3.4,85,65,0.04409757
16,2,85,65,0.02606524
16,2.2,85,65,0.02733089
16,2.4,85,65,0.0283403
16,2.6,85,65,0.03071495
16,2.8,85,65,0.0328114
16,3,85,65,0.03496042
16,3.2,85,65,0.03739518
16,3.4,85,65,0.0399677
18,2,85,65,0.02399799
18,2.2,85,65,0.02490725
18,2.4,85,65,0.02541004
18,2.6,85,65,0.02708268
18,2.8,85,65,0.02912433
18,3,85,65,0.03091551
18,3.2,85,65,0.03296404
18,3.4,85,65,0.03508193
20,2,85,65,0.02254805
20,2.2,85,65,0.02219041
20,2.4,85,65,0.02238667
20,2.6,85,65,0.02335922
20,2.8,85,65,0.0251776
20,3,85,65,0.02634364
20,3.2,85,65,0.02805551
20,3.4,85,65,0.02934293
4,2,85,70,0.02035012
4,2.2,85,70,0.02317252
4,2.4,85,70,0.02590719
4,2.6,85,70,0.02880617
4,2.8,85,70,0.03172496
4,3,85,70,0.03493113
4,3.2,85,70,0.03814742
4,3.4,85,70,0.04151294
6,2,85,70,0.023507
6,2.2,85,70,0.02633099
6,2.4,85,70,0.02911722
6,2.6,85,70,0.03195111
6,2.8,85,70,0.03508107
6,3,85,70,0.03832591
6,3.2,85,70,0.04159241
6,3.4,85,70,0.04516484
8,2,85,70,0.02567645
8,2.2,85,70,0.02805117
8,2.4,85,70,0.03075989
8,2.6,85,70,0.03350078
8,2.8,85,70,0.03651644
8,3,85,70,0.03955968
8,3.2,85,70,0.04289239
8,3.4,85,70,0.04641629
10,2,85,70,0.02634446
10,2.2,85,70,0.02855306
10,2.4,85,70,0.03086751
10,2.6,85,70,0.03366077
10,2.8,85,70,0.03636281
10,3,85,70,0.03942147
10,3.2,85,70,0.04248009
10,3.4,85,70,0.04587483
12,2,85,70,0.02627597
12,2.2,85,70,0.02781038
12,2.4,85,70,0.03015167
12,2.6,85,70,0.03264923
12,2.8,85,70,0.03510784
12,3,85,70,0.03793578
12,3.2,85,70,0.0410733
12,3.4,85,70,0.04403786
14,2,85,70,0.02544357
14,2.2,85,70,0.02667031
14,2.4,85,70,0.02865356
14,2.6,85,70,0.03080755
14,2.8,85,70,0.03307992
14,3,85,70,0.03565667
14,3.2,85,70,0.0382099
14,3.4,85,70,0.0410565
16,2,85,70,0.02454996
16,2.2,85,70,0.02568552
16,2.4,85,70,0.02666066
16,2.6,85,70,0.02839557
16,2.8,85,70,0.03042653
16,3,85,70,0.03264775
16,3.2,85,70,0.03479203
16,3.4,85,70,0.03713013
18,2,85,70,0.02285665
18,2.2,85,70,0.02339034
18,2.4,85,70,0.02443836
18,2.6,85,70,0.02531493
18,2.8,85,70,0.02718797
18,3,85,70,0.02884158
18,3.2,85,70,0.03063062
18,3.4,85,70,0.03270493
20,2,85,70,0.02130195
20,2.2,85,70,0.02136139
20,2.4,85,70,0.02149012
20,2.6,85,70,0.0219225
20,2.8,85,70,0.02359215
20,3,85,70,0.02464715
20,3.2,85,70,0.02611119
20,3.4,85,70,0.02747866
4,2,85,75,0.01892949
4,2.2,85,75,0.02130357
4,2.4,85,75,0.02374754
4,2.6,85,75,0.02663302
4,2.8,85,75,0.02927393
4,3,85,75,0.03225876
4,3.2,85,75,0.03508291
4,3.4,85,75,0.03831052
6,2,85,75,0.0220325
6,2.2,85,75,0.02428051
6,2.4,85,75,0.02690635
6,2.6,85,75,0.02974874
6,2.8,85,75,0.03244087
6,3,85,75,0.0354646
6,3.2,85,75,0.03854439
6,3.4,85,75,0.04166842
8,2,85,75,0.02378948
8,2.2,85,75,0.02602562
8,2.4,85,75,0.02850733
8,2.6,85,75,0.03105623
8,2.8,85,75,0.033854
8,3,85,75,0.03686301
8,3.2,85,75,0.03976047
8,3.4,85,75,0.04302122
10,2,85,75,0.0246001
10,2.2,85,75,0.02650388
10,2.4,85,75,0.02874445
10,2.6,85,75,0.03136082
10,2.8,85,75,0.03404523
10,3,85,75,0.03674265
10,3.2,85,75,0.03943506
10,3.4,85,75,0.04255909
12,2,85,75,0.02476877
12,2.2,85,75,0.02615282
12,2.4,85,75,0.02802766
12,2.6,85,75,0.03040372
12,2.8,85,75,0.03285626
12,3,85,75,0.03536778
12,3.2,85,75,0.03811195
12,3.4,85,75,0.04094432
14,2,85,75,0.02381431
14,2.2,85,75,0.0251897
14,2.4,85,75,0.02673102
14,2.6,85,75,0.02873099
14,2.8,85,75,0.03111523
14,3,85,75,0.0333598
14,3.2,85,75,0.03543749
14,3.4,85,75,0.03812403
16,2,85,75,0.02265702
16,2.2,85,75,0.02426813
16,2.4,85,75,0.02512604
16,2.6,85,75,0.02659372
16,2.8,85,75,0.02859156
16,3,85,75,0.03054225
16,3.2,85,75,0.03229958
16,3.4,85,75,0.03478662
18,2,85,75,0.02166626
18,2.2,85,75,0.02254247
18,2.4,85,75,0.02299756
18,2.6,85,75,0.02404188
18,2.8,85,75,0.02536162
18,3,85,75,0.02699723
18,3.2,85,75,0.02866333
18,3.4,85,75,0.03054758
20,2,85,75,0.02051802
20,2.2,85,75,0.0197082
20,2.4,85,75,0.02062573
20,2.6,85,75,0.02121949
20,2.8,85,75,0.02182843
20,3,85,75,0.02324625
20,3.2,85,75,0.02429969
20,3.4,85,75,0.02600471
4,2,85,80,0.01750708
4,2.2,85,80,0.01978564
4,2.4,85,80,0.02203772
4,2.6,85,80,0.02463426
4,2.8,85,80,0.02720068
4,3,85,80,0.02985651
4,3.2,85,80,0.03266693
4,3.4,85,80,0.03552481
6,2,85,80,0.02047092
6,2.2,85,80,0.02259774
6,2.4,85,80,0.02501915
6,2.6,85,80,0.0276118
6,2.8,85,80,0.03025463
6,3,85,80,0.03287267
6,3.2,85,80,0.03572534
6,3.4,85,80,0.03877923
8,2,85,80,0.02229537
8,2.2,85,80,0.02425903
8,2.4,85,80,0.0264546
8,2.6,85,80,0.0290489
8,2.8,85,80,0.03166617
8,3,85,80,0.03434439
8,3.2,85,80,0.03699179
8,3.4,85,80,0.03995311
10,2,85,80,0.02310469
10,2.2,85,80,0.02481265
10,2.4,85,80,0.0269957
10,2.6,85,80,0.02928401
10,2.8,85,80,0.03175397
10,3,85,80,0.03433537
10,3.2,85,80,0.03697263
10,3.4,85,80,0.03977713
12,2,85,80,0.02334091
12,2.2,85,80,0.02463449
12,2.4,85,80,0.02640319
12,2.6,85,80,0.02863519
12,2.8,85,80,0.03064941
12,3,85,80,0.03330927
12,3.2,85,80,0.0357308
12,3.4,85,80,0.03829701
14,2,85,80,0.02254794
14,2.2,85,80,0.023762
14,2.4,85,80,0.02534224
14,2.6,85,80,0.02704618
14,2.8,85,80,0.02899898
14,3,85,80,0.03115159
14,3.2,85,80,0.03342861
14,3.4,85,80,0.03571483
16,2,85,80,0.02151699
16,2.2,85,80,0.02267596
16,2.4,85,80,0.02357888
16,2.6,85,80,0.02533799
16,2.8,85,80,0.02692245
16,3,85,80,0.02854895
16,3.2,85,80,0.03042388
16,3.4,85,80,0.03246727
18,2,85,80,0.0200553
18,2.2,85,80,0.02134173
18,2.4,85,80,0.0222152
18,2.6,85,80,0.0228265
18,2.8,85,80,0.02418908
18,3,85,80,0.02552637
18,3.2,85,80,0.02697101
18,3.4,85,80,0.02879175
20,2,85,80,0.01951351
20,2.2,85,80,0.01910865
20,2.4,85,80,0.01939022
20,2.6,85,80,0.02035841
20,2.8,85,80,0.02099893
20,3,85,80,0.02173715
20,3.2,85,80,0.02286031
20,3.4,85,80,0.02440281
4,2,30,25,0.10333371
4,2.2,30,25,0.12859846
4,2.4,30,25,0.15452174
4,2.6,30,25,0.18485406
4,2.8,30,25,0.2169972
4,2,30,30,0.08067644
4,2.2,30,30,0.09737106
4,2.4,30,30,0.11883627
4,2.6,30,30,0.1378312
4,2.8,30,30,0.16050755
4,2,30,35,0.06483126
4,2.2,30,35,0.07879415
4,2.4,30,35,0.0932569
4,2.6,30,35,0.11014269
4,2.8,30,35,0.12809303
4,2,30,40,0.05396352
4,2.2,30,40,0.06387654
4,2.4,30,40,0.07822493
4,2.6,30,40,0.09045143
4,2.8,30,40,0.10460807
4,2,30,45,0.04547469
4,2.2,30,45,0.05576973
4,2.4,30,45,0.06587097
4,2.6,30,45,0.07686103
4,2.8,30,45,0.08836132
4,2,30,50,0.04011383
4,2.2,30,50,0.04803631
4,2.4,30,50,0.05727058
4,2.6,30,50,0.06608321
4,2.8,30,50,0.07603117
4,2,30,55,0.03509584
4,2.2,30,55,0.04207628
4,2.4,30,55,0.05009027
4,2.6,30,55,0.05774547
4,2.8,30,55,0.06652992
4,2,30,60,0.03127453
4,2.2,30,60,0.03721543
4,2.4,30,60,0.0443194
4,2.6,30,60,0.05131772
4,2.8,30,60,0.05878866
4,2,30,65,0.02798111
4,2.2,30,65,0.03366816
4,2.4,30,65,0.03963383
4,2.6,30,65,0.04579232
4,2.8,30,65,0.05262527
4,2,30,70,0.02488386
4,2.2,30,70,0.0299102
4,2.4,30,70,0.03585103
4,2.6,30,70,0.04137327
4,2.8,30,70,0.04746871
4,2,30,75,0.02291343
4,2.2,30,75,0.0278711
4,2.4,30,75,0.03268595
4,2.6,30,75,0.03768721
4,2.8,30,75,0.04311916
4,2,30,80,0.02121553
4,2.2,30,80,0.02522443
4,2.4,30,80,0.02986807
4,2.6,30,80,0.03440989
4,2.8,30,80,0.03943491
4,2,35,25,0.08532349
4,2.2,35,25,0.10701231
4,2.4,35,25,0.128244
4,2.6,35,25,0.15394675
4,2.8,35,25,0.17782249
4,2,35,30,0.06705799
4,2.2,35,30,0.08301155
4,2.4,35,30,0.09900976
4,2.6,35,30,0.11695884
4,2.8,35,30,0.13559753
4,2,35,35,0.05393279
4,2.2,35,35,0.0669381
4,2.4,35,35,0.08057
4,2.6,35,35,0.09401652
4,2.8,35,35,0.10874778
4,2,35,40,0.04563491
4,2.2,35,40,0.05560044
4,2.4,35,40,0.06720302
4,2.6,35,40,0.07864602
4,2.8,35,40,0.0902244
4,2,35,45,0.03936169
4,2.2,35,45,0.04815465
4,2.4,35,45,0.05726077
4,2.6,35,45,0.06737518
4,2.8,35,45,0.07675658
4,2,35,50,0.03458018
4,2.2,35,50,0.04129653
4,2.4,35,50,0.0498949
4,2.6,35,50,0.05806193
4,2.8,35,50,0.06684305
4,2,35,55,0.0296933
4,2.2,35,55,0.03655948
4,2.4,35,55,0.04398741
4,2.6,35,55,0.05120087
4,2.8,35,55,0.05832088
4,2,35,60,0.02715597
4,2.2,35,60,0.03268885
4,2.4,35,60,0.03898665
4,2.6,35,60,0.04559526
4,2.8,35,60,0.05221367
4,2,35,65,0.02430379
4,2.2,35,65,0.0294032
4,2.4,35,65,0.0349054
4,2.6,35,65,0.0410966
4,2.8,35,65,0.04677551
4,2,35,70,0.02229254
4,2.2,35,70,0.0265741
4,2.4,35,70,0.03203626
4,2.6,35,70,0.03742151
4,2.8,35,70,0.04225928
4,2,35,75,0.02013593
4,2.2,35,75,0.02473161
4,2.4,35,75,0.02886311
4,2.6,35,75,0.03403535
4,2.8,35,75,0.03873515
4,2,35,80,0.01868439
4,2.2,35,80,0.02251855
4,2.4,35,80,0.0267348
4,2.6,35,80,0.03112796
4,2.8,35,80,0.03529002
4,2,40,25,0.07505666
4,2.2,40,25,0.09175301
4,2.4,40,25,0.11102148
4,2.6,40,25,0.13250828
4,2.8,40,25,0.15549059
4,2,40,30,0.05781757
4,2.2,40,30,0.07115033
4,2.4,40,30,0.08642796
4,2.6,40,30,0.10343031
4,2.8,40,30,0.11913195
4,2,40,35,0.04692538
4,2.2,40,35,0.05795175
4,2.4,40,35,0.07002087
4,2.6,40,35,0.08322863
4,2.8,40,35,0.09717021
4,2,40,40,0.03998139
4,2.2,40,40,0.04957407
4,2.4,40,40,0.05939948
4,2.6,40,40,0.07050605
4,2.8,40,40,0.08029282
4,2,40,45,0.03423808
4,2.2,40,45,0.04209147
4,2.4,40,45,0.05074085
4,2.6,40,45,0.05989558
4,2.8,40,45,0.06927286
4,2,40,50,0.03001638
4,2.2,40,50,0.03710618
4,2.4,40,50,0.04419294
4,2.6,40,50,0.05216821
4,2.8,40,50,0.05952324
4,2,40,55,0.0276407
4,2.2,40,55,0.03249422
4,2.4,40,55,0.0389423
4,2.6,40,55,0.0454616
4,2.8,40,55,0.05320222
4,2,40,60,0.02425385
4,2.2,40,60,0.02944596
4,2.4,40,60,0.03495854
4,2.6,40,60,0.04128799
4,2.8,40,60,0.0469896
4,2,40,65,0.02199028
4,2.2,40,65,0.02659065
4,2.4,40,65,0.03156019
4,2.6,40,65,0.03719658
4,2.8,40,65,0.04274366
4,2,40,70,0.01961586
4,2.2,40,70,0.02427262
4,2.4,40,70,0.02891871
4,2.6,40,70,0.03415908
4,2.8,40,70,0.0387689
4,2,40,75,0.01820185
4,2.2,40,75,0.02237919
4,2.4,40,75,0.02653278
4,2.6,40,75,0.03100395
4,2.8,40,75,0.03570871
4,2,40,80,0.01705711
4,2.2,40,80,0.02025976
4,2.4,40,80,0.02428398
4,2.6,40,80,0.02828656
4,2.8,40,80,0.03258662
4,2,45,25,0.06223242
4,2.2,45,25,0.07928724
4,2.4,45,25,0.09704479
4,2.6,45,25,0.11397411
4,2.8,45,25,0.13578578
4,2,45,30,0.05060376
4,2.2,45,30,0.06212768
4,2.4,45,30,0.07609698
4,2.6,45,30,0.09065407
4,2.8,45,30,0.10552958
4,2,45,35,0.04103526
4,2.2,45,35,0.05169457
4,2.4,45,35,0.06211171
4,2.6,45,35,0.07347585
4,2.8,45,35,0.08649344
4,2,45,40,0.03576446
4,2.2,45,40,0.04307197
4,2.4,45,40,0.05299876
4,2.6,45,40,0.06247387
4,2.8,45,40,0.07260041
4,2,45,45,0.03002108
4,2.2,45,45,0.03787671
4,2.4,45,45,0.04587164
4,2.6,45,45,0.05377175
4,2.8,45,45,0.06261094
4,2,45,50,0.0269409
4,2.2,45,50,0.03348923
4,2.4,45,50,0.0399652
4,2.6,45,50,0.04690469
4,2.8,45,50,0.05481396
4,2,45,55,0.02402503
4,2.2,45,55,0.02938906
4,2.4,45,55,0.03539485
4,2.6,45,55,0.04178271
4,2.8,45,55,0.04855926
4,2,45,60,0.02175595
4,2.2,45,60,0.02650226
4,2.4,45,60,0.03185859
4,2.6,45,60,0.03727596
4,2.8,45,60,0.04315604
4,2,45,65,0.01967919
4,2.2,45,65,0.02406296
4,2.4,45,65,0.02899215
4,2.6,45,65,0.03390702
4,2.8,45,65,0.0389929
4,2,45,70,0.0183208
4,2.2,45,70,0.02191462
4,2.4,45,70,0.02630276
4,2.6,45,70,0.03082355
4,2.8,45,70,0.03560788
4,2,45,75,0.01688395
4,2.2,45,75,0.0202509
4,2.4,45,75,0.02432651
4,2.6,45,75,0.02827075
4,2.8,45,75,0.03264133
4,2,45,80,0.0157267
4,2.2,45,80,0.01881165
4,2.4,45,80,0.02247353
4,2.6,45,80,0.02641336
4,2.8,45,80,0.0303306
4,2,50,25,0.05673726
4,2.2,50,25,0.0715728
4,2.4,50,25,0.08747889
4,2.6,50,25,0.10404705
4,2.8,50,25,0.12224708
4,2,50,30,0.04501593
4,2.2,50,30,0.05714269
4,2.4,50,30,0.0697266
4,2.6,50,30,0.0821167
4,2.8,50,30,0.0962342
4,2,50,35,0.03777242
4,2.2,50,35,0.04783555
4,2.4,50,35,0.05769577
4,2.6,50,35,0.06766298
4,2.8,50,35,0.07852436
4,2,50,40,0.03236639
4,2.2,50,40,0.04055207
4,2.4,50,40,0.04847136
4,2.6,50,40,0.05720029
4,2.8,50,40,0.06629499
4,2,50,45,0.02797427
4,2.2,50,45,0.03550049
4,2.4,50,45,0.04267487
4,2.6,50,45,0.04964413
4,2.8,50,45,0.05745341
4,2,50,50,0.02534706
4,2.2,50,50,0.03091636
4,2.4,50,50,0.03735027
4,2.6,50,50,0.04390703
4,2.8,50,50,0.05046501
4,2,50,55,0.02238022
4,2.2,50,55,0.02828352
4,2.4,50,55,0.03274436
4,2.6,50,55,0.038875
4,2.8,50,55,0.04491687
4,2,50,60,0.02047707
4,2.2,50,60,0.02480229
4,2.4,50,60,0.0297895
4,2.6,50,60,0.03509675
4,2.8,50,60,0.04026522
4,2,50,65,0.01852638
4,2.2,50,65,0.02296791
4,2.4,50,65,0.0270947
4,2.6,50,65,0.03148608
4,2.8,50,65,0.03635313
4,2,50,70,0.01696904
4,2.2,50,70,0.02103312
4,2.4,50,70,0.02473287
4,2.6,50,70,0.02875059
4,2.8,50,70,0.03344173
4,2,50,75,0.01628383
4,2.2,50,75,0.01935554
4,2.4,50,75,0.0228106
4,2.6,50,75,0.02678729
4,2.8,50,75,0.03059103
4,2,50,80,0.01491509
4,2.2,50,80,0.01793827
4,2.4,50,80,0.02091983
4,2.6,50,80,0.02467836
4,2.8,50,80,0.0285713
4,2,55,25,0.0533347
4,2.2,55,25,0.06742033
4,2.4,55,25,0.08111778
4,2.6,55,25,0.09684862
4,2.8,55,25,0.1124816
4,2,55,30,0.04284331
4,2.2,55,30,0.05406519
4,2.4,55,30,0.06410744
4,2.6,55,30,0.07640368
4,2.8,55,30,0.08882658
4,2,55,35,0.03620332
4,2.2,55,35,0.04444473
4,2.4,55,35,0.05455003
4,2.6,55,35,0.06334216
4,2.8,55,35,0.07365316
4,2,55,40,0.03156184
4,2.2,55,40,0.03838404
4,2.4,55,40,0.04611619
4,2.6,55,40,0.05404078
4,2.8,55,40,0.06285363
4,2,55,45,0.02774625
4,2.2,55,45,0.03392273
4,2.4,55,45,0.03982358
4,2.6,55,45,0.04673702
4,2.8,55,45,0.05413073
4,2,55,50,0.02399861
4,2.2,55,50,0.02924811
4,2.4,55,50,0.03511479
4,2.6,55,50,0.04099473
4,2.8,55,50,0.04700916
4,2,55,55,0.02174928
4,2.2,55,55,0.02662789
4,2.4,55,55,0.03144749
4,2.6,55,55,0.03672685
4,2.8,55,55,0.04273586
4,2,55,60,0.01974958
4,2.2,55,60,0.0243209
4,2.4,55,60,0.02824575
4,2.6,55,60,0.03306411
4,2.8,55,60,0.03791855
4,2,55,65,0.01821983
4,2.2,55,65,0.02148858
4,2.4,55,65,0.02584409
4,2.6,55,65,0.03037997
4,2.8,55,65,0.03554933
4,2,55,70,0.01682952
4,2.2,55,70,0.01992911
4,2.4,55,70,0.02367327
4,2.6,55,70,0.0277622
4,2.8,55,70,0.03217184
4,2,55,75,0.01550319
4,2.2,55,75,0.01886099
4,2.4,55,75,0.02176277
4,2.6,55,75,0.02560204
4,2.8,55,75,0.02930715
4,2,55,80,0.01431899
4,2.2,55,80,0.0174366
4,2.4,55,80,0.02024505
4,2.6,55,80,0.02341343
4,2.8,55,80,0.02681064
4,2,60,25,0.05457239
4,2.2,60,25,0.06411753
4,2.4,60,25,0.07768608
4,2.6,60,25,0.09067599
4,2.8,60,25,0.10604478
4,2,60,30,0.04465806
4,2.2,60,30,0.05211412
4,2.4,60,30,0.06261016
4,2.6,60,30,0.07324575
4,2.8,60,30,0.08395551
4,2,60,35,0.03708026
4,2.2,60,35,0.04274256
4,2.4,60,35,0.05205952
4,2.6,60,35,0.06015047
4,2.8,60,35,0.07052119
4,2,60,40,0.03212392
4,2.2,60,40,0.03686038
4,2.4,60,40,0.04427097
4,2.6,60,40,0.0520023
4,2.8,60,40,0.05915623
4,2,60,45,0.02788508
4,2.2,60,45,0.03229782
4,2.4,60,45,0.0386323
4,2.6,60,45,0.04511621
4,2.8,60,45,0.05172926
4,2,60,50,0.02519486
4,2.2,60,50,0.02908333
4,2.4,60,50,0.03427685
4,2.6,60,50,0.03967308
4,2.8,60,50,0.04598476
4,2,60,55,0.02235496
